Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
somehow	2310	1708	1757	1369	45.29	3.3638	20.36	3.2327	2.0	12
asleep	2541	1705	2485	1679	49.82	3.4052	20.33	3.232	2.0	01
arrest	3037	1691	2759	1608	59.55	3.4826	20.16	3.2284	2.0	01
address	2666	1688	2571	1642	52.27	3.426	20.12	3.2276	2.0	12
closer	2329	1688	2188	1636	45.67	3.3674	20.12	3.2276	2.0	10
heavy	2412	1688	2210	1590	47.29	3.3826	20.12	3.2276	2.0	10
lawyer	4055	1686	3959	1669	79.51	3.6081	20.1	3.2271	2.0	10
concerned	2261	1685	2228	1676	44.33	3.3545	20.09	3.2269	2.0	01
deserve	2230	1682	2221	1679	43.73	3.3485	20.05	3.2261	2.0	01
advice	2447	1679	2413	1664	47.98	3.3888	20.02	3.2253	2.0	01
discuss	2329	1675	2296	1663	45.67	3.3674	19.97	3.2243	2.0	01
birthday	4958	1672	4766	1642	97.22	3.6954	19.93	3.2235	2.0	12
bastard	3348	1669	2862	1538	65.65	3.5249	19.9	3.2227	2.0	10
noticed	2131	1666	2121	1660	41.78	3.3288	19.86	3.2219	2.0	10
crying	2709	1664	2562	1621	53.12	3.433	19.84	3.2214	2.0	10
allow	2263	1660	1840	1419	44.37	3.3549	19.79	3.2204	2.0	01
support	2587	1658	2489	1620	50.73	3.413	19.77	3.2198	2.0	01
pressure	2709	1655	2509	1610	53.12	3.433	19.73	3.2191	2.0	10
wedding	5173	1654	5011	1633	101.43	3.7138	19.72	3.2188	2.0	10
common	2275	1652	2171	1606	44.61	3.3572	19.69	3.2183	2.0	10
afford	2266	1650	2259	1647	44.43	3.3555	19.67	3.2177	2.0	01
writing	2852	1636	2742	1594	55.92	3.4553	19.5	3.214	2.0	10
turning	2061	1630	1910	1545	40.41	3.3143	19.43	3.2125	2.0	10
summer	4012	1629	2953	1493	78.67	3.6035	19.42	3.2122	2.0	10
letting	1995	1628	1892	1565	39.12	3.3002	19.41	3.2119	2.0	10
fired	3159	1626	3067	1610	61.94	3.4997	19.38	3.2114	2.0	10
weekend	3118	1614	3069	1593	61.14	3.494	19.24	3.2082	2.0	12
became	2435	1610	2408	1597	47.75	3.3867	19.19	3.2071	2.0	01
paying	2207	1610	2157	1582	43.27	3.344	19.19	3.2071	2.0	10
breaking	2155	1608	2008	1521	42.25	3.3336	19.17	3.2066	2.0	10
heaven	2887	1608	2296	1379	56.61	3.4606	19.17	3.2066	2.0	10
hearing	2281	1600	2218	1571	44.73	3.3583	19.07	3.2044	2.0	10
evil	3731	1598	3266	1527	73.16	3.5719	19.05	3.2038	2.0	10
greatest	2464	1598	2379	1557	48.31	3.3918	19.05	3.2038	2.0	10
level	2633	1590	2442	1542	51.63	3.4206	18.96	3.2017	2.0	10
belong	2263	1576	2244	1567	44.37	3.3549	18.79	3.1978	2.0	01
chicken	3148	1570	2555	1394	61.73	3.4982	18.72	3.1962	2.0	10
hiding	2207	1567	2081	1508	43.27	3.344	18.68	3.1953	2.0	10
pretend	2056	1565	1828	1417	40.31	3.3132	18.66	3.1948	2.0	01
sweetie	2731	1565	2155	1338	53.55	3.4365	18.66	3.1948	2.0	10
Although	2143	1562	720	613	42.02	3.3312	18.62	3.194	2.0	21
bottle	2588	1561	2510	1537	50.75	3.4131	18.61	3.1937	2.0	10
simply	2362	1557	2166	1467	46.31	3.3735	18.56	3.1926	2.0	10
fucking	16603	1556	15314	1523	325.55	4.2202	18.55	3.1923	2.0	10
shooting	2871	1552	2739	1501	56.29	3.4582	18.5	3.1912	2.0	10
orders	3130	1551	2987	1512	61.37	3.4957	18.49	3.1909	2.0	10
written	2247	1548	2141	1481	44.06	3.3518	18.45	3.1901	2.0	10
finding	1935	1543	1766	1450	37.94	3.2869	18.4	3.1886	2.0	10
guilty	3177	1538	2895	1452	62.29	3.5022	18.34	3.1872	2.0	10
duty	2599	1531	2517	1498	50.96	3.415	18.25	3.1853	2.0	10
prison	3368	1527	3071	1474	66.04	3.5275	18.2	3.1841	2.0	10
settle	2143	1526	1855	1374	42.02	3.3312	18.19	3.1838	2.0	10
fellow	2987	1525	2846	1478	58.57	3.4754	18.18	3.1836	2.0	10
nature	2303	1525	2052	1416	45.16	3.3625	18.18	3.1836	2.0	10
goddamn	5815	1523	3896	1279	114.02	3.7646	18.16	3.183	2.0	12
laughing	2667	1515	2396	1425	52.29	3.4262	18.06	3.1807	2.0	10
army	4370	1506	2796	1138	85.69	3.6406	17.95	3.1781	2.0	10
career	2305	1506	2250	1493	45.2	3.3629	17.95	3.1781	2.0	01
beauty	2460	1504	2100	1367	48.24	3.3911	17.93	3.1775	2.0	10
biggest	2085	1504	2002	1456	40.88	3.3193	17.93	3.1775	2.0	10
correct	2292	1504	1767	1245	44.94	3.3604	17.93	3.1775	2.0	01
older	2135	1502	2031	1456	41.86	3.3296	17.91	3.177	2.0	10
flying	2579	1501	2298	1401	50.57	3.4116	17.89	3.1767	2.0	10
local	2128	1498	1958	1418	41.73	3.3282	17.86	3.1758	2.0	10
nowhere	1995	1498	1749	1363	39.12	3.3002	17.86	3.1758	2.0	12
remind	1883	1498	1608	1308	36.92	3.2751	17.86	3.1758	2.0	01
beyond	2200	1496	1982	1407	43.14	3.3426	17.84	3.1752	2.0	01
credit	2337	1490	2244	1449	45.82	3.3688	17.76	3.1735	2.0	10
suggest	2001	1485	1966	1475	39.24	3.3015	17.7	3.172	2.0	01
Mama	5289	1478	1787	849	103.71	3.7235	17.62	3.17	2.0	10
planning	1902	1474	1822	1426	37.29	3.2794	17.57	3.1688	2.0	10
several	1978	1473	1721	1317	38.78	3.2964	17.56	3.1685	2.0	10
papers	2638	1469	2562	1452	51.73	3.4214	17.51	3.1673	2.0	10
spirit	2517	1466	2210	1370	49.35	3.4011	17.48	3.1664	2.0	10
patient	3246	1460	3129	1438	63.65	3.5115	17.41	3.1647	2.0	10
practice	2330	1456	2206	1409	45.69	3.3675	17.36	3.1635	2.0	10
copy	2666	1441	1960	1248	52.27	3.426	17.18	3.159	2.0	10
famous	2296	1434	2204	1384	45.02	3.3612	17.1	3.1569	2.0	10
ugly	2150	1433	2015	1378	42.16	3.3326	17.08	3.1565	2.0	10
agreed	1832	1432	1598	1288	35.92	3.2632	17.07	3.1562	2.0	01
onto	1871	1429	1858	1425	36.69	3.2723	17.04	3.1553	2.0	10
destroy	2406	1427	2200	1364	47.18	3.3815	17.01	3.1547	2.0	01
itself	2029	1424	2023	1424	39.78	3.3075	16.98	3.1538	2.0	01
stories	2215	1423	2175	1405	43.43	3.3456	16.96	3.1535	2.0	10
bullshit	3537	1422	2563	1185	69.35	3.5488	16.95	3.1532	2.0	12
arrived	1949	1419	1933	1410	38.22	3.29	16.92	3.1523	2.0	01
study	2501	1419	2397	1371	49.04	3.3983	16.92	3.1523	2.0	10
danger	2227	1415	2051	1365	43.67	3.3479	16.87	3.1511	2.0	10
sooner	1888	1415	1637	1255	37.02	3.2762	16.87	3.1511	2.0	10
total	1920	1409	1668	1274	37.65	3.2835	16.8	3.1492	2.0	10
killer	3206	1402	2895	1333	62.86	3.5061	16.71	3.1471	2.0	10
Agent	5235	1399	2519	1158	102.65	3.719	16.68	3.1461	2.0	10
driver	2416	1398	2153	1286	47.37	3.3833	16.67	3.1458	2.0	10
realized	1834	1396	1827	1392	35.96	3.2636	16.64	3.1452	2.0	12
ours	1801	1395	1648	1304	35.31	3.2558	16.63	3.1449	2.0	10
dancing	2774	1393	2503	1317	54.39	3.4433	16.61	3.1443	2.0	10
faster	2233	1391	1678	1200	43.78	3.3491	16.58	3.1436	2.0	10
prepared	1825	1390	1802	1383	35.78	3.2615	16.57	3.1433	2.0	01
account	2280	1386	2253	1375	44.71	3.3581	16.52	3.1421	2.0	01
escape	2258	1386	2147	1348	44.27	3.3539	16.52	3.1421	2.0	01
meaning	1904	1383	1427	1077	37.33	3.2799	16.49	3.1411	2.0	10
Christmas	6244	1382	106	22	122.43	3.7955	16.48	3.1408	2.0	10
hero	2542	1381	2398	1356	49.84	3.4053	16.46	3.1405	2.0	10
insane	1973	1372	1904	1348	38.69	3.2953	16.36	3.1377	2.0	01
sending	1790	1372	1698	1317	35.1	3.2531	16.36	3.1377	2.0	10
ordered	1885	1367	1866	1363	36.96	3.2755	16.3	3.1361	2.0	10
color	2011	1366	1928	1326	39.43	3.3036	16.29	3.1358	2.0	10
lonely	2125	1364	1978	1313	41.67	3.3276	16.26	3.1351	2.0	10
subject	1885	1361	1772	1307	36.96	3.2755	16.23	3.1342	2.0	01
aware	1818	1356	1807	1350	35.65	3.2598	16.17	3.1326	2.0	01
downstairs	1985	1354	1877	1309	38.92	3.298	16.14	3.1319	2.0	11
truly	1830	1342	1642	1244	35.88	3.2627	16.0	3.1281	2.0	10
Friday	2429	1331	67	46	47.63	3.3856	15.87	3.1245	2.0	10
Mommy	3617	1329	700	444	70.92	3.5585	15.84	3.1239	2.0	10
sometime	1699	1327	1557	1240	33.31	3.2304	15.82	3.1232	2.0	12
purpose	1789	1325	1773	1320	35.08	3.2529	15.8	3.1225	2.0	10
matters	1710	1324	1696	1313	33.53	3.2333	15.78	3.1222	2.0	10
checking	1656	1323	1496	1223	32.47	3.2193	15.77	3.1219	2.0	10
flowers	2427	1322	2213	1253	47.59	3.3852	15.76	3.1216	2.0	10
master	4450	1322	2327	1116	87.25	3.6485	15.76	3.1216	2.0	10
ticket	2324	1322	2243	1287	45.57	3.3664	15.76	3.1216	2.0	10
opened	1726	1321	1707	1309	33.84	3.2373	15.75	3.1212	2.0	10
followed	1739	1316	1685	1287	34.1	3.2405	15.69	3.1196	2.0	10
falling	1837	1315	1719	1266	36.02	3.2643	15.68	3.1193	2.0	10
prefer	1679	1311	1673	1310	32.92	3.2253	15.63	3.1179	2.0	01
believed	1788	1310	1774	1304	35.06	3.2526	15.62	3.1176	2.0	01
sudden	1707	1310	1670	1290	33.47	3.2325	15.62	3.1176	2.0	10
assume	1707	1306	1648	1278	33.47	3.2325	15.57	3.1163	2.0	01
teacher	2842	1305	2522	1266	55.73	3.4538	15.56	3.1159	2.0	10
shower	2097	1299	2040	1275	41.12	3.3218	15.49	3.1139	2.0	10
suspect	2254	1297	2079	1253	44.2	3.3531	15.46	3.1133	2.0	01
showing	1587	1295	1512	1241	31.12	3.2009	15.44	3.1126	2.0	10
nearly	1721	1290	1566	1210	33.75	3.236	15.38	3.1109	2.0	10
finger	1870	1287	1820	1269	36.67	3.2721	15.34	3.1099	2.0	10
picking	1658	1283	1556	1225	32.51	3.2198	15.3	3.1086	2.0	10
pocket	1821	1282	1769	1260	35.71	3.2605	15.28	3.1082	2.0	10
covered	1612	1280	1578	1255	31.61	3.2076	15.26	3.1075	2.0	10
movies	2346	1275	2275	1254	46.0	3.3705	15.2	3.1059	2.0	10
among	1729	1273	1541	1153	33.9	3.238	15.18	3.1052	2.0	01
asshole	3142	1273	2713	1186	61.61	3.4973	15.18	3.1052	2.0	10
selling	1919	1273	1803	1212	37.63	3.2833	15.18	3.1052	2.0	10
brothers	2400	1271	1945	1078	47.06	3.3804	15.15	3.1045	2.0	10
confused	1653	1268	1600	1239	32.41	3.2185	15.12	3.1035	2.0	01
pieces	1783	1266	1725	1237	34.96	3.2514	15.09	3.1028	2.0	10
bedroom	1872	1263	1837	1248	36.71	3.2725	15.06	3.1017	2.0	12
reasons	1655	1263	1642	1256	32.45	3.2191	15.06	3.1017	2.0	10
buying	1679	1262	1607	1223	32.92	3.2253	15.05	3.1014	2.0	10
center	2335	1255	1512	977	45.78	3.3685	14.96	3.099	2.0	10
mentioned	1556	1254	1550	1250	30.51	3.1923	14.95	3.0986	2.0	10
numbers	2020	1252	1956	1230	39.61	3.3056	14.93	3.098	2.0	10
saving	1536	1250	1423	1185	30.12	3.1867	14.9	3.0973	2.0	10
someday	1726	1244	1204	964	33.84	3.2373	14.83	3.0952	2.0	12
fingers	1696	1242	1628	1211	33.25	3.2297	14.81	3.0945	2.0	10
indeed	2065	1238	1499	983	40.49	3.3151	14.76	3.0931	2.0	01
fancy	1777	1233	1486	1098	34.84	3.2499	14.7	3.0913	2.0	10
weapon	2379	1232	2326	1209	46.65	3.3766	14.69	3.091	2.0	10
someplace	1611	1229	1495	1154	31.59	3.2074	14.65	3.0899	2.0	12
mister	2326	1228	1496	906	45.61	3.3668	14.64	3.0896	2.0	10
Sunday	2206	1226	66	45	43.25	3.3438	14.62	3.0888	2.0	12
depends	1457	1225	1138	980	28.57	3.1638	14.6	3.0885	2.0	01
throwing	1488	1224	1406	1165	29.18	3.1729	14.59	3.0881	2.0	10
magic	2687	1223	2341	1117	52.69	3.4294	14.58	3.0878	2.0	10
witness	2621	1222	2476	1163	51.39	3.4186	14.57	3.0874	2.0	10
stomach	1725	1219	1691	1203	33.82	3.237	14.53	3.0864	2.0	10
naked	2002	1217	1839	1162	39.25	3.3017	14.51	3.0856	2.0	10
barely	1482	1216	1336	1126	29.06	3.1711	14.5	3.0853	2.0	10
heading	1707	1215	1607	1173	33.47	3.2325	14.48	3.0849	2.0	10
ended	1511	1214	1485	1194	29.63	3.1796	14.47	3.0846	2.0	10
clearly	1529	1213	1223	1019	29.98	3.1847	14.46	3.0842	2.0	10
river	2829	1211	2139	963	55.47	3.4518	14.44	3.0835	2.0	10
records	2066	1210	1851	1127	40.51	3.3153	14.43	3.0831	2.0	01
pregnant	2653	1208	2558	1182	52.02	3.4239	14.4	3.0824	2.0	10
jealous	1952	1207	1804	1161	38.27	3.2907	14.39	3.0821	2.0	10
outta	3185	1206	3111	1190	62.45	3.5032	14.38	3.0817	2.0	10
kinda	2163	1205	1913	1087	42.41	3.3353	14.37	3.0813	2.0	10
remain	1694	1205	1601	1167	33.22	3.2292	14.37	3.0813	2.0	01
growing	1527	1204	1436	1145	29.94	3.1841	14.35	3.081	2.0	10
screaming	1945	1201	1719	1128	38.14	3.2891	14.32	3.0799	2.0	10
legal	1821	1200	1662	1136	35.71	3.2605	14.31	3.0795	2.0	10
singing	2281	1194	2033	1097	44.73	3.3583	14.23	3.0774	2.0	10
prepare	1711	1193	1054	878	33.55	3.2335	14.22	3.077	2.0	01
headed	1570	1191	1522	1168	30.78	3.1962	14.2	3.0763	2.0	10
market	1848	1189	1728	1137	36.24	3.2669	14.18	3.0755	2.0	10
issue	1741	1188	1722	1181	34.14	3.241	14.16	3.0752	2.0	10
waited	1485	1186	1457	1172	29.12	3.172	14.14	3.0745	2.0	10
ruin	1455	1183	1425	1170	28.53	3.1632	14.1	3.0734	2.0	10
brilliant	1826	1181	1489	1028	35.8	3.2617	14.08	3.0726	2.0	10
liar	1792	1181	1448	1028	35.14	3.2536	14.08	3.0726	2.0	10
language	1790	1178	1593	1124	35.1	3.2531	14.04	3.0715	2.0	10
program	2174	1178	2041	1138	42.63	3.3375	14.04	3.0715	2.0	12
damage	1686	1177	1609	1145	33.06	3.2271	14.03	3.0711	2.0	10
victim	2434	1176	2325	1155	47.73	3.3865	14.02	3.0708	2.0	10
chances	1472	1175	1377	1119	28.86	3.1682	14.01	3.0704	2.0	10
travel	1702	1175	1598	1126	33.37	3.2312	14.01	3.0704	2.0	10
genius	1773	1174	1640	1126	34.76	3.249	14.0	3.07	2.0	10
release	1851	1174	1521	1026	36.29	3.2676	14.0	3.07	2.0	01
harder	1544	1173	1376	1105	30.27	3.1889	13.98	3.0697	2.0	10
devil	2108	1172	1700	1037	41.33	3.3241	13.97	3.0693	2.0	10
repeat	1684	1166	1196	915	33.02	3.2266	13.9	3.0671	2.0	01
tickets	2211	1162	2085	1124	43.35	3.3448	13.85	3.0656	2.0	10
warning	1630	1161	1451	1098	31.96	3.2125	13.84	3.0652	2.0	10
yourselves	1479	1156	1474	1153	29.0	3.1703	13.78	3.0633	2.0	01
changes	1481	1155	1438	1134	29.04	3.1708	13.77	3.063	2.0	10
dealing	1440	1152	1415	1137	28.24	3.1587	13.73	3.0618	2.0	10
details	1481	1151	1386	1098	29.04	3.1708	13.72	3.0615	2.0	01
goodness	1655	1147	1438	1042	32.45	3.2191	13.67	3.0599	2.0	10
safety	1649	1147	1499	1068	32.33	3.2175	13.67	3.0599	2.0	10
pulling	1384	1146	1313	1099	27.14	3.1414	13.66	3.0596	2.0	10
sugar	1926	1146	1476	998	37.76	3.2849	13.66	3.0596	2.0	10
borrow	1495	1145	1445	1120	29.31	3.1749	13.65	3.0592	2.0	12
hired	1683	1144	1654	1133	33.0	3.2263	13.64	3.0588	2.0	10
student	2195	1140	2082	1111	43.04	3.3416	13.59	3.0573	2.0	10
handsome	1684	1136	1481	1066	33.02	3.2266	13.54	3.0558	2.0	10
mission	2400	1135	2178	1036	47.06	3.3804	13.53	3.0554	2.0	10
social	1703	1135	1422	994	33.39	3.2315	13.53	3.0554	2.0	10
murdered	1967	1134	1850	1110	38.57	3.294	13.52	3.055	2.0	10
battle	2155	1126	1856	1031	42.25	3.3336	13.42	3.0519	2.0	10
burning	1561	1122	1393	1056	30.61	3.1937	13.38	3.0504	2.0	10
ls	4967	1122	4801	1052	97.39	3.6962	13.38	3.0504	2.0	11
lesson	1644	1120	1583	1099	32.24	3.2162	13.35	3.0496	2.0	10
Angel	3992	1112	1430	855	78.27	3.6013	13.26	3.0465	2.0	10
invite	1509	1111	1423	1064	29.59	3.179	13.25	3.0461	2.0	01
belongs	1423	1109	1399	1094	27.9	3.1535	13.22	3.0453	2.0	01
member	1468	1109	1414	1087	28.78	3.167	13.22	3.0453	2.0	10
survive	1537	1108	1514	1099	30.14	3.187	13.21	3.0449	2.0	01
towards	1399	1108	1350	1084	27.43	3.1461	13.21	3.0449	2.0	01
decent	1433	1106	1374	1075	28.1	3.1565	13.19	3.0441	2.0	10
bodies	1694	1103	1644	1077	33.22	3.2292	13.15	3.043	2.0	10
doctors	1855	1103	1626	1007	36.37	3.2686	13.15	3.043	2.0	10
answers	1527	1099	1493	1086	29.94	3.1841	13.1	3.0414	2.0	10
mostly	1330	1099	974	836	26.08	3.1242	13.1	3.0414	2.0	10
training	1792	1097	1694	1061	35.14	3.2536	13.08	3.0406	2.0	10
began	1658	1095	1645	1090	32.51	3.2198	13.05	3.0398	2.0	01
buried	1738	1095	1675	1067	34.08	3.2403	13.05	3.0398	2.0	10
tiny	1643	1092	1344	990	32.22	3.2159	13.02	3.0386	2.0	10
changing	1339	1088	1232	1024	26.25	3.1271	12.97	3.037	2.0	10
Michael	10115	1086	5	5	198.33	4.005	12.95	3.0362	2.0	10
received	1436	1086	1409	1074	28.16	3.1575	12.95	3.0362	2.0	01
destroyed	1573	1084	1546	1073	30.84	3.197	12.92	3.0354	2.0	01
faces	1363	1082	1303	1057	26.73	3.1348	12.9	3.0346	2.0	10
schedule	1518	1081	1492	1069	29.76	3.1816	12.89	3.0342	2.0	10
focus	1499	1073	1253	939	29.39	3.1761	12.79	3.031	2.0	10
stolen	1750	1072	1677	1046	34.31	3.2433	12.78	3.0306	2.0	10
concern	1332	1068	1318	1059	26.12	3.1248	12.73	3.029	2.0	01
enter	1516	1060	1311	943	29.73	3.181	12.64	3.0257	2.0	10
riding	1632	1057	1500	996	32.0	3.213	12.6	3.0245	2.0	10
badly	1336	1055	1286	1033	26.2	3.1261	12.58	3.0237	2.0	10
lower	1417	1055	1102	891	27.78	3.1517	12.58	3.0237	2.0	10
Mary	4492	1054	51	26	88.08	3.6525	12.57	3.0233	2.0	10
justice	1910	1053	1390	873	37.45	3.2813	12.55	3.0228	2.0	10
exist	1477	1049	1476	1049	28.96	3.1697	12.51	3.0212	2.0	01
offered	1333	1049	1312	1034	26.14	3.1252	12.51	3.0212	2.0	10
spending	1264	1049	1213	1011	24.78	3.1021	12.51	3.0212	2.0	10
shopping	1530	1048	1394	987	30.0	3.185	12.49	3.0208	2.0	10
fortune	1518	1046	1367	971	29.76	3.1816	12.47	3.0199	2.0	10
hated	1439	1046	1416	1032	28.22	3.1584	12.47	3.0199	2.0	10
avoid	1239	1043	1177	998	24.29	3.0934	12.43	3.0187	2.0	01
fellas	1973	1043	1741	963	38.69	3.2953	12.43	3.0187	2.0	10
cousin	2491	1041	2196	993	48.84	3.3965	12.41	3.0179	2.0	10
likely	1314	1041	1266	1014	25.76	3.1189	12.41	3.0179	2.0	10
research	1688	1038	1507	982	33.1	3.2276	12.37	3.0166	2.0	01
female	1612	1037	1401	937	31.61	3.2076	12.36	3.0162	2.0	12
process	1427	1037	1384	1018	27.98	3.1547	12.36	3.0162	2.0	12
Monday	1698	1034	36	31	33.29	3.2302	12.33	3.0149	2.0	10
letters	1910	1033	1841	1011	37.45	3.2813	12.32	3.0145	2.0	10
ashamed	1396	1031	1366	1023	27.37	3.1452	12.29	3.0137	2.0	01
player	1926	1031	1828	1012	37.76	3.2849	12.29	3.0137	2.0	10
weather	1746	1031	1638	989	34.24	3.2423	12.29	3.0137	2.0	10
regret	1384	1027	1331	1017	27.14	3.1414	12.24	3.012	2.0	01
signal	1926	1024	1786	984	37.76	3.2849	12.21	3.0107	2.0	10
higher	1420	1023	1273	952	27.84	3.1526	12.2	3.0103	2.0	10
passing	1325	1022	1219	973	25.98	3.1225	12.18	3.0099	2.0	10
nonsense	1452	1021	942	722	28.47	3.1623	12.17	3.0095	2.0	10
client	2715	1020	2693	1014	53.24	3.4339	12.16	3.009	2.0	10
command	2225	1020	1860	944	43.63	3.3475	12.16	3.009	2.0	01
yellow	1724	1019	1323	883	33.8	3.2368	12.15	3.0086	2.0	10
awake	1362	1016	1315	997	26.71	3.1345	12.11	3.0073	2.0	01
science	1900	1016	1619	898	37.25	3.279	12.11	3.0073	2.0	10
thousands	1410	1014	1221	912	27.65	3.1495	12.09	3.0065	2.0	10
wanting	1251	1013	1196	979	24.53	3.0976	12.08	3.006	2.0	10
amount	1262	1012	1260	1010	24.75	3.1014	12.06	3.0056	2.0	01
boring	1398	1012	1277	953	27.41	3.1458	12.06	3.0056	2.0	10
glasses	1689	1008	1626	982	33.12	3.2279	12.02	3.0039	2.0	10
unit	1845	1007	1469	879	36.18	3.2662	12.01	3.0035	2.0	10
bleeding	1516	1006	1461	986	29.73	3.181	11.99	3.003	2.0	10
bullet	1950	1006	1676	966	38.24	3.2903	11.99	3.003	2.0	10
dating	1689	1002	1612	969	33.12	3.2279	11.95	3.0013	2.0	10
dozen	1231	1001	1214	991	24.14	3.0906	11.93	3.0009	2.0	10
success	1390	1001	1297	944	27.25	3.1433	11.93	3.0009	2.0	01
charges	1506	1000	1469	983	29.53	3.1781	11.92	3.0004	2.0	10
grateful	1355	1000	1316	979	26.57	3.1323	11.92	3.0004	2.0	10
season	1605	1000	1453	882	31.47	3.2057	11.92	3.0004	2.0	10
breathing	1417	999	1361	963	27.78	3.1517	11.91	3.0	2.0	10
babies	1704	995	1582	943	33.41	3.2317	11.86	2.9983	2.0	10
midnight	1447	995	1275	912	28.37	3.1608	11.86	2.9983	2.0	12
surely	1407	994	716	565	27.59	3.1486	11.85	2.9978	2.0	10
license	1635	992	1530	949	32.06	3.2138	11.83	2.9969	2.0	10
traffic	1454	992	1248	890	28.51	3.1629	11.83	2.9969	2.0	10
healthy	1262	990	1208	956	24.75	3.1014	11.8	2.9961	2.0	10
treated	1219	988	1198	974	23.9	3.0864	11.78	2.9952	2.0	10
below	1430	986	1379	964	28.04	3.1556	11.75	2.9943	2.0	01
friendly	1328	986	1224	949	26.04	3.1235	11.75	2.9943	2.0	10
stranger	1377	986	1299	945	27.0	3.1392	11.75	2.9943	2.0	10
project	1907	983	1663	901	37.39	3.2806	11.72	2.993	2.0	10
airport	1940	982	1710	910	38.04	3.288	11.71	2.9926	2.0	12
model	1635	982	1534	942	32.06	3.2138	11.71	2.9926	2.0	10
desperate	1310	981	1181	924	25.69	3.1176	11.7	2.9921	2.0	10
ruined	1302	981	1257	964	25.53	3.1149	11.7	2.9921	2.0	10
aside	1212	980	1067	877	23.76	3.0839	11.68	2.9917	2.0	01
shoulder	1336	976	1293	952	26.2	3.1261	11.64	2.9899	2.0	10
Charlie	5668	975	16	11	111.14	3.7535	11.62	2.9894	2.0	10
becomes	1231	973	1211	956	24.14	3.0906	11.6	2.9886	2.0	01
proper	1289	972	1266	964	25.27	3.1106	11.59	2.9881	2.0	10
jacket	1704	971	1667	957	33.41	3.2317	11.58	2.9877	2.0	10
closing	1333	970	1201	905	26.14	3.1252	11.56	2.9872	2.0	10
cases	1436	969	1422	965	28.16	3.1575	11.55	2.9868	2.0	10
event	1345	969	1327	961	26.37	3.129	11.55	2.9868	2.0	01
weapons	2065	969	1896	940	40.49	3.3151	11.55	2.9868	2.0	10
theory	1459	965	1415	948	28.61	3.1644	11.5	2.985	2.0	10
trial	2518	960	2441	942	49.37	3.4012	11.44	2.9827	2.0	10
setting	1099	959	1031	910	21.55	3.0414	11.43	2.9823	2.0	10
slowly	1279	959	989	805	25.08	3.1072	11.43	2.9823	2.0	10
appear	1192	957	1168	947	23.37	3.0766	11.41	2.9814	2.0	01
clever	1391	957	1239	886	27.27	3.1436	11.41	2.9814	2.0	10
hire	1302	956	1247	929	25.53	3.1149	11.4	2.9809	2.0	10
distance	1306	955	1223	913	25.61	3.1163	11.39	2.9805	2.0	10
wasting	1135	955	1085	928	22.25	3.0554	11.39	2.9805	2.0	10
Chinese	2266	954	57	44	44.43	3.3555	11.37	2.98	2.0	01
freedom	1688	954	1403	867	33.1	3.2276	11.37	2.98	2.0	10
toilet	1474	954	1413	929	28.9	3.1688	11.37	2.98	2.0	10
David	5196	950	24	3	101.88	3.7158	11.33	2.9782	2.0	10
exact	1154	948	1120	931	22.63	3.0626	11.3	2.9773	2.0	01
charming	1434	946	1151	808	28.12	3.1569	11.28	2.9763	2.0	10
loving	1275	946	1134	875	25.0	3.1059	11.28	2.9763	2.0	10
monster	1982	945	1799	880	38.86	3.2973	11.27	2.9759	2.0	10
target	1936	945	1672	878	37.96	3.2871	11.27	2.9759	2.0	10
stealing	1265	944	1132	866	24.8	3.1024	11.25	2.9754	2.0	10
younger	1257	944	1164	916	24.65	3.0997	11.25	2.9754	2.0	10
smoking	1334	943	1211	875	26.16	3.1255	11.24	2.975	2.0	10
knowledge	1302	936	1229	897	25.53	3.1149	11.16	2.9717	2.0	10
hitting	1200	933	1143	899	23.53	3.0795	11.12	2.9703	2.0	10
returned	1263	933	1253	927	24.76	3.1017	11.12	2.9703	2.0	01
direct	1226	931	1147	883	24.04	3.0888	11.1	2.9694	2.0	01
effect	1219	930	1200	921	23.9	3.0864	11.09	2.9689	2.0	01
fella	1705	930	1587	908	33.43	3.232	11.09	2.9689	2.0	10
staring	1196	930	1158	905	23.45	3.0781	11.09	2.9689	2.0	10
parking	1379	929	1312	903	27.04	3.1399	11.08	2.9685	2.0	10
statement	1491	929	1483	925	29.24	3.1738	11.08	2.9685	2.0	10
section	1394	927	1135	818	27.33	3.1446	11.05	2.9675	2.0	10
create	1289	924	1253	903	25.27	3.1106	11.02	2.9661	2.0	01
access	1615	923	1483	879	31.67	3.2084	11.0	2.9657	2.0	12
County	1722	920	742	459	33.76	3.2363	10.97	2.9643	2.0	10
scary	1336	920	1224	852	26.2	3.1261	10.97	2.9643	2.0	10
quarter	1327	917	1223	857	26.02	3.1232	10.93	2.9628	2.0	10
loser	1381	916	1209	833	27.08	3.1405	10.92	2.9624	2.0	10
winner	1592	916	1431	858	31.22	3.2022	10.92	2.9624	2.0	10
sexy	1529	913	1364	860	29.98	3.1847	10.88	2.9609	2.0	10
request	1304	910	1095	823	25.57	3.1156	10.85	2.9595	2.0	01
cutting	1126	904	1042	852	22.08	3.0519	10.78	2.9566	2.0	10
candy	1825	902	1430	792	35.78	3.2615	10.75	2.9557	2.0	10
beating	1160	900	1111	869	22.75	3.0648	10.73	2.9547	2.0	10
